종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A322510,제이엘케이,20230106,-680,496,0,0,0,0,0,0,0,184,0,0
A322510,제이엘케이,20230105,-150,42,0,0,0,0,0,0,0,108,0,0
A322510,제이엘케이,20230110,-1055,348,0,0,0,0,0,0,0,207,500,0
A322510,제이엘케이,20230109,-2199,10,0,0,0,0,0,0,0,111,2078,0
A322510,제이엘케이,20230112,-3227,1651,0,0,0,0,0,0,0,172,1404,0
A322510,제이엘케이,20230111,-2185,659,0,0,0,0,0,0,0,112,1414,0
A322510,제이엘케이,20230113,3996,531,0,0,0,0,0,0,0,-3209,-1318,0
A322510,제이엘케이,20230116,-2078,2741,0,0,0,0,0,0,0,102,-765,0
A322510,제이엘케이,20230118,-10396,3142,0,0,0,0,0,0,0,2638,4616,0
A322510,제이엘케이,20230117,-736,668,0,0,0,0,0,0,0,68,0,0
A322510,제이엘케이,20230120,-3503,3144,0,0,0,0,0,0,0,202,157,0
A322510,제이엘케이,20230119,-2780,1675,0,0,0,0,0,0,0,100,1005,0
A322510,제이엘케이,20230126,-3076,-509,0,0,0,0,0,0,0,-2219,5804,0
A322510,제이엘케이,20230125,-1243,1850,0,0,0,0,0,0,0,97,-704,0
