종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A009830,한화솔루션,20230515,-251632,3959,233362,21608,25923,122966,0,-184,-56384,14080,231,119433
A009830,한화솔루션,20230518,-413304,499302,-74506,-40413,886,-9219,10000,28,-17095,-6491,-5001,-18693
A009830,한화솔루션,20230517,-585608,581611,17174,-28062,2913,25216,10000,0,29520,-10551,-2626,-22413
A009830,한화솔루션,20230519,349608,-32709,-314443,37573,-7122,-62171,-580,-2942,-118917,-3743,1287,-160284
A009830,한화솔루션,20230522,-30959,56094,-26753,59532,-3904,-14534,-634,3,-62230,1051,567,-4986
A009830,한화솔루션,20230524,-3129,173191,-170674,36852,-8112,-119793,-1610,9,-37410,727,-115,-40610
A009830,한화솔루션,20230523,4489,48989,-56027,62524,-2842,-77236,-1200,6,-30612,2077,472,-6667
A009830,한화솔루션,20230526,805902,-476388,-335486,-115299,9759,-51669,1515,65,-116192,2056,3916,-63665
A009830,한화솔루션,20230525,512738,-279258,-236096,-84521,-7773,-49625,-600,46,-72546,734,1882,-21077
A009830,한화솔루션,20230530,-70248,-26926,94662,112658,-22854,-24926,0,4763,19366,1801,711,5655
A009830,한화솔루션,20230601,669582,-575570,-95815,-16619,7007,-67588,108,-18043,3458,-1275,3078,-4138
A009830,한화솔루션,20230531,363075,-371392,1474,1061,9389,4666,108,1147,-13447,5005,1838,-1450
A009830,한화솔루션,20230602,-926075,417460,515791,89501,41787,75322,0,202,26316,1295,-8471,282663
A009830,한화솔루션,20230605,-228603,35222,189241,24944,10972,72574,0,0,-6838,3901,239,87589
A009830,한화솔루션,20230607,19994,-110716,91882,24069,-1358,67117,5000,0,-5837,-786,-374,2891
A009830,한화솔루션,20230609,-647571,-1860,653965,81030,21888,280631,1783,-10018,73303,-4142,-392,205348
A009830,한화솔루션,20230608,-661065,197155,466719,69699,19120,211354,-240,-10072,75863,-3353,544,100995
A009830,한화솔루션,20230613,-9896,-1663,40218,69790,-21163,31383,57,0,-83550,-24290,-4369,43701
A009830,한화솔루션,20230612,-39863,-27103,71391,34566,1469,2523,774,0,-7641,-3197,-1228,39700
A009830,한화솔루션,20230615,-40219,154842,-109319,13320,-17834,-64202,0,2001,-60588,-4480,-824,17984
A009830,한화솔루션,20230614,-218289,244545,-18488,15714,-1768,-36650,0,0,-36612,-6357,-1411,40828
A009830,한화솔루션,20230616,-12945,162061,-146120,-13936,953,-13504,0,85,-65398,-3679,683,-54320
A009830,한화솔루션,20230619,-188184,89385,95663,18159,10252,5873,0,2218,97180,3686,-550,-38019
A009830,한화솔루션,20230621,1258812,-552200,-705659,-15009,-61316,-191503,-358,58,-279893,-1785,832,-157638
A009830,한화솔루션,20230620,738006,-341726,-402417,6311,-28287,-133412,342,57,-156615,6620,-483,-90813
