종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A099430,바이오플러스,20220819,125315,-136292,-5727,11,0,-2445,0,0,0,18049,-1347,-3292
A099430,바이오플러스,20220818,127492,-116320,-5738,0,0,-2445,0,0,0,-5531,96,-3292
A099430,바이오플러스,20220823,-141651,86770,91978,58922,0,45886,0,0,0,-37914,814,-12829
A099430,바이오플러스,20220822,-12224,6885,-143,9913,0,-6061,0,0,0,5442,39,-3995
A099430,바이오플러스,20220825,46940,-16447,-18864,273,0,-5894,0,0,0,-12360,731,-13241
A099430,바이오플러스,20220824,1163,-19919,-7256,-7,0,0,0,0,0,-22261,48274,-7248
A099430,바이오플러스,20220826,-78786,87421,-6177,-827,0,0,0,-2097,0,2314,-4771,-3252
A099430,바이오플러스,20220829,-22668,16163,-10825,6925,0,-7380,0,0,0,18865,-1534,-10369
A099430,바이오플러스,20220831,1675,-11157,-5661,763,0,9558,0,-2097,0,14349,795,-13884
A099430,바이오플러스,20220830,-45800,37601,-2637,763,0,10289,0,0,0,10477,360,-13689
A099430,바이오플러스,20220902,36086,-60613,28750,22077,0,13466,0,-6792,0,-5666,1443,0
A099430,바이오플러스,20220901,-51287,15652,39183,0,0,41680,0,-2497,0,-3952,404,0
A099430,바이오플러스,20220906,-68653,-54675,121182,24449,9389,15423,0,-7811,19791,3172,-1027,59938
A099430,바이오플러스,20220905,-125774,20459,98522,24434,7783,12259,0,-5893,0,6241,551,59938
A099430,바이오플러스,20220908,-333724,348775,124910,21629,259,92296,0,0,10724,-140655,691,0
A099430,바이오플러스,20220907,-9910,-37354,24286,12834,259,467,0,0,10724,23436,-460,0
A099430,바이오플러스,20220914,46816,-96673,36703,88081,0,4576,0,-14664,0,11057,2098,-41289
A099430,바이오플러스,20220913,-45329,399,39959,75506,0,19128,0,-13386,0,2469,2502,-41289
A099430,바이오플러스,20220916,59691,299083,-49840,-80020,67210,35260,0,-72923,32270,-313592,4659,-31636
A099430,바이오플러스,20220915,1714,228448,-228424,-90142,0,-15392,0,-46751,-44502,-2865,1127,-31636
A099430,바이오플러스,20220920,494597,-443757,-65453,-13486,-1778,-50699,0,-2497,11332,12015,2597,-8324
A099430,바이오플러스,20220919,411635,-337283,-53261,-13454,-1778,-40290,0,-1898,11332,-23748,2657,-7173
A099430,바이오플러스,20220922,-13434,12335,-6074,-159,-7524,432,0,-399,0,7033,139,1578
A099430,바이오플러스,20220921,-15208,3916,4539,-4,0,2965,0,0,0,6393,359,1578
A099430,바이오플러스,20220923,-596,-13110,6781,-120,0,18708,0,0,-3000,-1074,8000,-8807
A099430,바이오플러스,20220926,-216768,208972,-1235,21602,-14477,-8359,0,0,0,8635,396,0
A099430,바이오플러스,20220928,-50341,-79286,130724,-1624,36550,31312,0,0,65760,-12207,11108,-1276
A099430,바이오플러스,20220927,38488,12160,-30221,-1655,-4251,-7883,0,0,-14057,-19180,-1247,-2374
A099430,바이오플러스,20220930,-51654,26960,27999,-475,4291,-5777,0,0,18025,10460,-13765,11935
A099430,바이오플러스,20220929,-75506,5686,20375,-159,4291,-1782,0,0,18025,18924,30521,0
A099430,바이오플러스,20221004,-9398,-27440,29254,10701,0,18552,0,0,0,8076,-491,0
A099430,바이오플러스,20221006,70711,-54259,-947,-80,0,-1122,0,0,0,-17945,2442,255
